"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:49:12:337 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"max-initial-vision","initial-population","[step]","(mean) Gini-index-reserve","(std) Gini-index-reserve","(mean) survival-ratio","(std) survival-ratio"
"4","130","280","23.226351888773802","0.3866281385584027","0.9826923076923078","0.0033308669376324925"
"4","130","300","22.166459361925057","0.3274844307057155","0.9807692307692308","0.003846153846153888"
"4","130","320","25.37595685826617","1.2334718876662503","0.9788461538461539","0.0063781245968373345"
"4","130","340","26.433256182612467","0.7357979214153426","0.9788461538461539","0.0063781245968373345"
"4","130","360","23.315272300975426","1.2418755673291721","0.9788461538461539","0.0063781245968373345"
"4","130","380","22.16653383555714","1.9703775392561258","0.9750000000000001","0.008382497968347452"
"4","130","400","25.568123699564502","1.5781553089954377","0.9711538461538463","0.008382497968347464"
"4","130","420","27.031544250835612","2.6996337115566558","0.9692307692307693","0.009421114395319927"
"4","130","440","24.58460577680847","0.9188223386423015","0.9673076923076924","0.011377076505960801"
"4","130","460","23.653325616384247","1.5284755768474683","0.9653846153846154","0.008600261451922237"
"4","130","480","23.741686286443276","0.6513598397000657","0.9615384615384616","0.0054392829322041925"
"4","130","500","24.65921130515288","1.6084518458265407","0.9615384615384616","0.0054392829322041925"
"4","130","520","24.374166383398443","0.71490002299664","0.9615384615384616","0.0054392829322041925"
"4","130","540","24.079382185518842","2.5524669608064654","0.9596153846153846","0.006378124596837285"
"4","130","560","23.528674075023787","1.6295613392200414","0.9596153846153846","0.006378124596837285"
"4","130","580","24.054359409505057","1.6127167644603873","0.9576923076923077","0.0038461538461538325"
"4","130","600","24.438723982914098","0.6340051320656155","0.9557692307692308","0.006378124596837326"
"4","130","620","24.88286739185141","1.2774967324641606","0.9557692307692308","0.006378124596837326"
"4","130","640","24.543991267060598","1.095138636786316","0.951923076923077","0.0033308669376324925"
"4","130","660","23.449644446190238","0.6715322367853271","0.951923076923077","0.0033308669376324925"
"4","130","680","24.05031440405347","0.982571800028265","0.9461538461538461","0.0054392829322042315"
"4","130","700","24.065179189911266","0.6821138654763669","0.9461538461538461","0.0054392829322042315"
"4","130","720","23.796505196206144","1.2174143806314885","0.9442307692307692","0.0033308669376324444"
"4","130","740","23.86682743729871","0.9590262518107685","0.9442307692307692","0.0033308669376324444"
"4","130","760","23.863114840061698","0.26255379935372725","0.9423076923076923","0.006661733875264889"
"4","130","780","24.506161189257064","0.676117368190083","0.9423076923076923","0.006661733875264889"
"4","130","800","23.33387822404513","0.5616194476917851","0.9423076923076923","0.006661733875264889"
"4","130","820","23.304026553301156","1.256229102759988","0.9403846153846154","0.006378124596837285"
"4","130","840","23.3901785866462","0.45197048551647917","0.9403846153846154","0.006378124596837285"
"4","130","860","22.709737383938325","0.7230640918233966","0.9346153846153846","0.012756249193674612"
"4","130","880","22.759421418232982","0.8281125601933345","0.9346153846153846","0.012756249193674612"
"4","130","900","23.16015603660987","1.5154484644768706","0.9326923076923077","0.011377076505960803"
"4","130","920","24.362920891077017","0.39947281629879705","0.9326923076923077","0.011377076505960803"
"4","130","940","24.285533626412718","0.9014270915809816","0.9307692307692308","0.010878565864408425"
"4","130","960","24.137691385522743","0.43815070954628355","0.9307692307692308","0.010878565864408425"
"4","130","980","23.708018115692557","0.7565725416226063","0.9307692307692308","0.010878565864408425"
"4","130","1000","22.837375377625953","0.5081077190380464","0.9288461538461539","0.013733516208736245"
"4","130","1020","24.124657667049863","0.8120083693942568","0.926923076923077","0.011538461538461543"
"4","130","1040","23.973712732861728","1.8772478462476825","0.9211538461538462","0.011377076505960808"
"4","130","1060","23.848625511998076","1.170067783244012","0.9192307692307692","0.011538461538461543"
"4","130","1080","23.41442803450489","0.7497063469757022","0.9173076923076923","0.012610458700580772"
"4","130","1100","22.889933159932045","0.820905968763459","0.9173076923076923","0.012610458700580772"
"4","130","1120","24.009252427996067","0.8178279103668465","0.9153846153846154","0.013323467750529828"
"4","130","1140","24.746828088458344","0.3754027449610512","0.9134615384615384","0.009992600812897382"
"4","130","1160","23.733145136249675","0.6812733456787067","0.9115384615384615","0.006661733875264937"
"4","130","1180","23.210363513548323","0.278422111170149","0.9057692307692308","0.011377076505960803"
"4","130","1200","23.020222803534494","0.8527652783610953","0.9038461538461539","0.013867504905630754"
"4","130","1220","22.87393100821163","1.330928341204296","0.9038461538461539","0.013867504905630754"
"4","130","1240","22.83961737880432","0.5963826538471048","0.9019230769230769","0.0166543346881623"
"4","130","1260","23.038327683466495","0.7694747354486717","0.898076923076923","0.012610458700580772"
"4","130","1280","23.432171885788676","0.3886790076323417","0.8961538461538461","0.012756249193674612"
"4","130","1300","22.3009614031676","0.4677035827467986","0.8942307692307692","0.013733516208736257"
"4","130","1320","23.139428759367973","1.3286945603248783","0.8942307692307692","0.013733516208736257"
"4","130","1340","23.481669315934987","0.5510678479392367","0.8884615384615384","0.01275624919367462"
"4","130","1360","23.368458077896193","0.9212559344264453","0.8865384615384615","0.013733516208736257"
"4","130","1380","23.10188274485037","0.8962512649246287","0.8846153846153846","0.012162606385263007"
"4","130","1400","21.411812928803393","1.8210813930267704","0.8826923076923077","0.01477143413051655"
"4","130","1420","21.87239192628295","0.9793318590433339","0.8826923076923077","0.01477143413051655"
"4","130","1440","22.731510612338514","0.8738230777701287","0.8807692307692307","0.013867504905630717"
"4","130","1460","21.142337976745864","1.3227270123306003","0.8807692307692307","0.013867504905630717"
"4","130","1480","21.899578678484723","0.9149148330423996","0.8807692307692307","0.013867504905630717"
"4","130","1500","23.124769836142676","1.0903030877533255","0.8807692307692307","0.013867504905630717"
"4","130","1520","22.854533509390475","1.3744224185374012","0.8769230769230769","0.016317848796612616"
"4","130","1540","21.34772467697831","1.2547683096555717","0.875","0.013733516208736236"
"4","130","1560","21.658503542844116","1.546125968598933","0.875","0.013733516208736236"
"4","130","1580","21.59746783036837","0.8938997265880613","0.875","0.013733516208736236"
"4","130","1600","22.784140780801064","1.0038241391853635","0.8730769230769231","0.012756249193674612"
"4","130","1620","21.834657138579864","0.74341995798662","0.8711538461538462","0.014771434130516575"
"4","130","1640","22.653991831169016","0.6805681684519782","0.8711538461538462","0.014771434130516575"
"4","130","1660","22.506019103392912","0.657822955234898","0.8692307692307693","0.014390989949130567"
"4","130","1680","22.573081617586134","0.8215593574811487","0.8692307692307693","0.014390989949130567"
"4","130","1700","21.917802911077786","0.9310447762578177","0.8673076923076922","0.01574106302283167"
"4","130","1720","22.24486190927246","0.9481328256880129","0.8673076923076922","0.01574106302283167"
"4","130","1740","21.435644658811466","1.0129131047498023","0.8673076923076922","0.01574106302283167"
"4","130","1760","20.834720135841625","0.9589226856960655","0.8634615384615384","0.012610458700580768"
"4","130","1780","21.20807251390127","0.7439408778306924","0.8615384615384615","0.014390989949130538"
"4","130","1800","22.625922971994815","1.4178337843476332","0.8596153846153846","0.011377076505960806"
"4","130","1820","22.415684648118713","0.6611905629936006","0.8557692307692307","0.014771434130516552"
"4","130","1840","21.540756140613638","1.2432699996181513","0.8538461538461538","0.01631784879661263"
"4","130","1860","21.385621846072333","1.043777043377417","0.8519230769230769","0.018344984642633556"
"4","130","1880","21.735181786399654","0.8716588333331353","0.8461538461538461","0.021066252211737174"
"4","130","1900","21.255651201686334","1.1643168539193125","0.8442307692307692","0.019134373790511947"
"4","130","1920","20.794503130970558","1.6824054821758703","0.8403846153846154","0.02514749390504235"
"4","130","1940","21.463472724695116","1.6905857087052498","0.8403846153846154","0.02514749390504235"
"4","130","1960","22.204405264441284","0.9374463361087052","0.8384615384615385","0.023709284626803745"
"4","130","1980","20.71041051709726","1.2353742111103245","0.8288461538461539","0.01752006457527748"
"4","130","2000","21.066605442201485","0.9172372391429149","0.8288461538461539","0.01752006457527748"
"4","160","0","18.4566294031689","0.2430115706294431","1","0"
"4","160","20","16.540299344698987","1.0144126734491725","0.9921875","0.010245997694221886"
"4","160","40","16.816906276465012","0.9193487701557072","0.990625","0.009375000000000014"
"4","160","60","16.850245483720947","0.86945907163634","0.990625","0.009375000000000014"
"4","160","80","37.944837281434694","1.3427915105437054","0.9890625","0.009243874661093159"
"4","160","100","30.390658252778564","2.2893080610186587","0.9859375","0.010245997694221886"
"4","160","120","21.19565364219539","0.8933193706946383","0.984375","0.009375000000000014"
"4","160","140","24.232603158712262","0.3317104413676399","0.984375","0.009375000000000014"
"4","160","160","35.13998116530492","0.9512633957864163","0.98125","0.00765465544619745"
"4","160","180","35.26244103599207","1.5006501961991348","0.9781249999999999","0.010364452469860638"
"4","160","200","25.858640285996273","0.8127566827200902","0.9734375","0.011158481919598198"
"4","160","220","25.731634122161285","0.8488469498768241","0.971875","0.009374999999999967"
"4","160","240","31.255020039339875","1.4956447807359616","0.96875","0.012499999999999956"
"4","160","260","34.04924634662291","1.2613406607538509","0.9671875000000001","0.011158481919598163"
"4","160","280","28.137732748734255","0.2578000307686294","0.9671875000000001","0.011158481919598163"
"4","160","300","27.012405036498834","1.1635934721711583","0.9656250000000001","0.009374999999999967"
"4","160","320","31.36182631305315","0.92145262192886","0.9656250000000001","0.009374999999999967"
"4","160","340","32.80991929213765","0.8596904793252211","0.9640624999999999","0.011158481919598198"
"4","160","360","28.627227911169605","0.9069585997384397","0.9609375","0.011158481919598218"
"4","160","380","26.905516308900772","1.3988945212358876","0.959375","0.010364452469860638"
"4","160","400","29.638095120063216","0.6780663569674552","0.9578125","0.012001790231044708"
"4","160","420","31.77020020836661","1.4890189633351198","0.9578125","0.012001790231044708"
"4","160","440","29.973511132833718","1.1751717866123088","0.9562499999999999","0.013258252147247771"
"4","160","460","27.94981559650644","1.2100443066634485","0.9562499999999999","0.013258252147247771"
"4","160","480","29.370994983301454","1.0509750506847257","0.9515625000000001","0.012001790231044708"
"4","160","500","31.728938819078586","0.8814617490709326","0.9468749999999999","0.012884705080055197"
"4","160","520","30.26355861786007","0.2100590125795472","0.9468749999999999","0.012884705080055197"
"4","160","540","27.58388283650736","1.3441480333255906","0.9453125","0.012001790231044697"
"4","160","560","28.725830722971526","1.0960258101620082","0.9437500000000001","0.013258252147247757"
"4","160","580","32.18263838128708","0.8578466931849376","0.9421875","0.01490530002213976"
"4","160","600","29.337077813147708","0.905580280493641","0.9375000000000001","0.013258252147247757"
"4","160","620","28.18242634017826","0.8388880050042278","0.9359375","0.014905300022139792"
"4","160","640","28.273170854446796","1.9615457909105751","0.9359375","0.014905300022139792"
"4","160","660","30.13656023603511","0.9854886579756994","0.9343750000000001","0.012884705080055178"
"4","160","680","28.72597778492682","1.6429956993889414","0.93125","0.012500000000000011"
"4","160","700","28.20486268593385","1.8136884186059092","0.9296875","0.014235052467412971"
"4","160","720","29.660018777735797","1.7476796881145278","0.925","0.013258252147247771"
"4","160","740","30.35055291874181","1.22510541338634","0.921875","0.014320549046736996"
"4","160","760","29.399993302341045","0.9773218543658228","0.9203125","0.012001790231044708"
"4","160","780","28.45511339116588","1.4558047996123988","0.9203125","0.012001790231044708"
"4","160","800","29.053630119213754","0.9574057677089178","0.9187500000000001","0.013975424859373685"
"4","160","820","28.42017975687896","0.904912500253187","0.915625","0.015624999999999983"
"4","160","840","28.838221557292147","1.4437523449341256","0.9140625","0.01616262567623217"
"4","160","860","28.92985864902982","2.231413143689625","0.9125","0.013975424859373673"
"4","160","880","28.500434030120832","0.4072426925475012","0.9109375","0.01200179023104469"
"4","160","900","28.603438693171604","1.6071702746005558","0.9109375","0.01200179023104469"
"4","160","920","28.794719946992103","1.3793157502695217","0.9109375","0.01200179023104469"
"4","160","940","28.575817487370724","2.373120740296349","0.90625","0.015309310892394854"
"4","160","960","27.824192363559263","1.4727941910493854","0.9046875","0.014235052467412962"
"4","160","980","28.758458799500403","0.7613418482523981","0.903125","0.014320549046736991"
"4","160","1000","28.762049791650853","1.2874986816388632","0.903125","0.014320549046736991"
"4","160","1020","29.20461596039244","2.9315023887522584","0.903125","0.014320549046736991"
"4","160","1040","29.105447517670257","1.0993836403235357","0.903125","0.014320549046736991"
"4","160","1060","28.0489348860443","1.9221019428586548","0.9015625","0.01675594577306812"
"4","160","1080","27.791900678945748","0.19162843049786754","0.9","0.015309310892394854"
"4","160","1100","28.733033272998245","1.8656159446971097","0.896875","0.017951758270431318"
"4","160","1120","27.964425857347436","0.4931232060876737","0.8921875","0.01788362990978061"
"4","160","1140","27.001725712425532","1.1989989292101317","0.8921875","0.01788362990978061"
"4","160","1160","27.03680134256839","1.3254452124696965","0.8921875","0.01788362990978061"
"4","160","1180","29.120850423628752","2.0180291060340254","0.8890625","0.02226219820121096"
"4","160","1200","28.48928076293382","2.3158898044145877","0.8828125","0.02842719593540663"
"4","160","1220","26.943324855690708","0.8696604094851786","0.8828125","0.02842719593540663"
"4","160","1240","26.82683133924415","0.7993819753012918","0.8796875","0.030095875444153455"
"4","160","1260","27.560213315489072","1.5122829769746757","0.8765624999999999","0.032588521272834715"
"4","160","1280","27.633580436791554","2.0712716526837416","0.875","0.03277527650531725"
"4","160","1300","26.530306694912895","1.7942798772161803","0.875","0.03277527650531725"
"4","160","1320","26.409819361579306","1.129927731877145","0.871875","0.037629983058725926"
"4","160","1340","26.953764563172232","2.101851059275617","0.8703125","0.03600537069313411"
"4","160","1360","27.233388807660077","1.9696295552492267","0.8703125","0.03600537069313411"
"4","160","1380","27.619307651989796","1.7307800795930417","0.8703125","0.03600537069313411"
"4","160","1400","27.423097961941583","1.5627926970935164","0.8687499999999999","0.034516753178710204"
"4","160","1420","28.000228482968293","2.0089236157778765","0.8687499999999999","0.034516753178710204"
"4","160","1440","26.70715672763434","1.9888184087802574","0.8687499999999999","0.034516753178710204"
"4","160","1460","26.928858197753666","2.087735634245047","0.8656250000000001","0.03202172114362375"
"4","160","1480","28.168048286223872","1.6481915828568565","0.8640625","0.03198357732884175"
"4","160","1500","26.549376296014664","1.2290101381721814","0.8625","0.03451675317871018"
"4","160","1520","26.345482410409364","1.3286198321575102","0.8625","0.03451675317871018"
"4","160","1540","26.961781437267856","1.7884952079914973","0.859375","0.03351189154613628"
"4","160","1560","27.068935594875995","1.5275014951321169","0.8578125000000001","0.03198357732884173"
"4","160","1580","25.70167881556261","1.058467018063802","0.8578125000000001","0.03198357732884173"
"4","160","1600","27.336048882583874","0.9786283328438239","0.8562500000000001","0.030618621784789708"
"4","160","1620","28.080159755605127","0.9318485191269493","0.8546874999999999","0.029439755752213692"
"4","160","1640","27.243634236711056","1.4054322242501973","0.8546874999999999","0.029439755752213692"
"4","160","1660","25.60074562396787","1.8005652624591026","0.8546874999999999","0.029439755752213692"
"4","160","1680","25.982163483836562","0.5784081953111124","0.8546874999999999","0.029439755752213692"
"4","160","1700","26.39000338668305","1.5503183613870624","0.8453125","0.030737993082665654"
"4","160","1720","27.73314202527368","1.6640753488443814","0.8421875","0.03600537069313411"
"4","160","1740","25.694355958795544","1.4805624202845613","0.8390624999999999","0.03405389799641151"
"4","160","1760","25.523224495605483","0.29712353737976815","0.8374999999999999","0.03277527650531723"
"4","160","1780","25.933889064501706","1.2784263504912106","0.8374999999999999","0.03277527650531723"
"4","160","1800","26.813971384284606","1.6045683248157723","0.8328125","0.037074407867827064"
"4","160","1820","25.387187028688867","1.1273610879447562","0.8296875","0.0354587678684694"
"4","160","1840","25.26345953710741","1.3984953911625395","0.828125","0.03493856214843419"
"4","160","1860","26.53292083104275","1.8280290470150031","0.828125","0.03493856214843419"
"4","160","1880","25.763428083519365","2.1570733336976082","0.828125","0.03493856214843419"
"4","160","1900","25.996470520313412","1.4999997972802133","0.828125","0.03493856214843419"
"4","160","1920","25.518358970900458","1.6369827829077517","0.8265625","0.0346226871971255"
"4","160","1940","26.169918679426544","1.0426267422056454","0.8265625","0.0346226871971255"
"4","160","1960","26.13504124288311","1.8992675847401106","0.8265625","0.0346226871971255"
"4","160","1980","25.5984712717324","1.4955580102415624","0.8265625","0.0346226871971255"
"4","160","2000","24.644764839480807","1.1988191765535574","0.8218749999999999","0.03202172114362372"
"4","190","0","22.22074480633502","0.6030196486818311","1","0"
"4","190","20","19.96223964818669","0.8479587397413572","0.9973684210526317","0.0026315789473684292"
"4","190","40","20.34959897561788","1.1015376376103665","0.9960526315789473","0.002279014220485372"
"4","190","60","20.320292173090948","1.2830566033775126","0.9960526315789473","0.002279014220485372"
"4","190","80","46.39910993558878","0.6547666771789368","0.9921052631578948","0.0026315789473684292"
"4","190","100","37.45960300225402","1.1444627655772803","0.986842105263158","0.004558028440970744"
"4","190","120","26.604896456654856","1.1476696973229734","0.9842105263157894","0.006446025638903075"
"4","190","140","30.4244346870042","1.1800070598377583","0.9842105263157894","0.006446025638903075"
"4","190","160","42.77613758470797","0.6609231188231854","0.9842105263157894","0.006446025638903075"
"4","190","180","39.827546889046246","2.0230313469306904","0.9750000000000001","0.005735393346764018"
"4","190","200","29.32631235401331","0.9543976215978962","0.9736842105263157","0.006446025638903075"
"4","190","220","30.369087567658656","1.1448369127437992","0.9723684210526315","0.007784315504078425"
"4","190","240","39.05929478024495","2.000444229611911","0.9710526315789474","0.008727959974619458"
"4","190","260","38.410418402889064","2.127522453936485","0.9644736842105264","0.009396616353345886"
"4","190","280","32.39260880714358","1.4654819039771867","0.9631578947368421","0.010526315789473717"
"4","190","300","33.53303143248874","0.969691214238671","0.9618421052631579","0.011987412604137273"
"4","190","320","38.219579320900515","1.2194153896609234","0.9578947368421054","0.013418472404191549"
"4","190","340","38.15555808431798","1.424538700834573","0.9513157894736842","0.0176040633687627"
"4","190","360","33.74074357393973","1.3971185199149174","0.9473684210526315","0.018608073189119678"
"4","190","380","32.45168039620436","1.4889256019677253","0.9460526315789474","0.019824367333314958"
"4","190","400","36.03512243773726","1.7147846298167915","0.9434210526315788","0.022752126928671835"
"4","190","420","37.62676104018917","1.0609014379642434","0.9421052631578947","0.02440425919867289"
"4","190","440","34.03658071063006","1.3990650749403464","0.9381578947368422","0.026675177543043795"
"4","190","460","32.429644092833605","1.731836271873252","0.9355263157894737","0.02744296528238711"
"4","190","480","34.158716122066586","1.6314815263781934","0.9328947368421052","0.02818984906003756"
