"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"354","6","880","180","133.86743581042842","0.6238636363636364"
"351","6","850","660","87.69263652087965","0.4894117647058824"
"348","6","820","1840","70.60987252204185","0.41097560975609754"
"353","6","880","300","101.07851979345944","0.5522727272727272"
"350","6","850","660","90.10760816723383","0.4894117647058824"
"344","6","790","1600","71.04663604431224","0.4443037974683544"
"349","6","850","680","86.71914893617016","0.4929411764705882"
"352","6","850","420","99.00164140195041","0.5435294117647059"
"351","6","850","680","90.35955546429861","0.4823529411764706"
"354","6","880","200","110.46705539358601","0.6045454545454545"
"348","6","820","1860","65.60795108725728","0.41097560975609754"
"350","6","850","680","87.3263943440691","0.48705882352941177"
"353","6","880","320","109.56489356590257","0.5477272727272727"
"351","6","850","700","85.87706810311656","0.48"
"349","6","850","700","86.19984856256555","0.49058823529411766"
"352","6","850","440","93.42495457298595","0.54"
"344","6","790","1620","74.0388326097443","0.4443037974683544"
"348","6","820","1880","65.80881237676326","0.4097560975609756"
"351","6","850","720","85.17927342459919","0.4788235294117647"
"354","6","880","220","107.58158357035292","0.5909090909090909"
"353","6","880","340","108.5434937884238","0.5409090909090909"
"350","6","850","700","84.07993660018492","0.4858823529411765"
"348","6","820","1900","68.47837092731832","0.40853658536585363"
"349","6","850","720","83.02665850269645","0.4858823529411765"
"344","6","790","1640","72.65854172150567","0.4430379746835443"
"352","6","850","460","94.19546491595655","0.5364705882352941"
"351","6","850","740","82.53471090229178","0.4752941176470588"
"353","6","880","360","100.35185088497883","0.5340909090909091"
"348","6","820","1920","70.09036012896877","0.40853658536585363"
"350","6","850","720","83.20713741427491","0.4823529411764706"
"354","6","880","240","119.6812020810514","0.5852272727272727"
"344","6","790","1660","69.70581679804292","0.44050632911392407"
"349","6","850","740","83.65245121370779","0.4823529411764706"
"351","6","850","760","86.79919884963027","0.47411764705882353"
"352","6","850","480","96.8933825268436","0.5341176470588235"
"350","6","850","740","85.96805691854766","0.4788235294117647"
"348","6","820","1940","68.87270738684163","0.40853658536585363"
"353","6","880","380","93.17876581607405","0.5261363636363636"
"354","6","880","260","118.07079669597647","0.5772727272727273"
"349","6","850","760","83.88273730240513","0.4811764705882353"
"351","6","850","780","85.24773012289936","0.46941176470588236"
"352","6","850","500","98.32172152697443","0.5305882352941177"
"344","6","790","1680","69.40208922634115","0.43924050632911393"
"348","6","820","1960","66.92892601055854","0.40853658536585363"
"353","6","880","400","96.52591929426147","0.5238636363636363"
"350","6","850","760","88.81033126904549","0.4776470588235294"
"349","6","850","780","83.47551000998624","0.48"
"351","6","850","800","83.1677239691302","0.4682352941176471"
"354","6","880","280","102.92090755959373","0.5659090909090909"
"348","6","820","1980","68.48669413797691","0.40853658536585363"
"344","6","790","1700","72.3748656372074","0.4379746835443038"
"352","6","850","520","92.23827133833616","0.5223529411764706"
"350","6","850","780","87.60899690304963","0.4752941176470588"
"353","6","880","420","99.37859315216303","0.5170454545454546"
"351","6","850","820","82.27918403045734","0.46705882352941175"
"348","6","820","2000","71.56773509046232","0.4073170731707317"
"349","6","850","800","83.41636951457227","0.4752941176470588"
"354","6","880","300","98.03224724692241","0.5568181818181818"
"352","6","850","540","91.5247331865154","0.5176470588235295"
"355","6","880","0","106.83390304536998","1"
"350","6","850","800","81.54367292435788","0.4752941176470588"
"353","6","880","440","94.36920653967299","0.509090909090909"
"344","6","790","1720","71.12757179597088","0.43544303797468353"
"349","6","850","820","86.80080891061662","0.4752941176470588"
"351","6","850","840","81.82171344911156","0.46352941176470586"
"354","6","880","320","106.75931845931858","0.55"
"352","6","850","560","92.01675374433992","0.5129411764705882"
"353","6","880","460","90.0867913641389","0.5045454545454545"
"350","6","850","820","82.67509988336596","0.47294117647058825"
"355","6","880","20","122.96322381848024","0.8306818181818182"
"351","6","850","860","82.54053872776542","0.4611764705882353"
"349","6","850","840","85.18634001484779","0.47411764705882353"
"344","6","790","1740","67.53760298374529","0.4316455696202532"
"350","6","850","840","80.44691712926239","0.46941176470588236"
"352","6","850","580","96.7910310396127","0.508235294117647"
"354","6","880","340","106.28819325132285","0.5477272727272727"
"349","6","850","860","82.17230135795208","0.47058823529411764"
"351","6","850","880","79.16243298110456","0.4576470588235294"
"353","6","880","480","91.27417477536198","0.5"
"349","6","850","880","82.96450139158759","0.4682352941176471"
"344","6","790","1760","66.01046243984095","0.4291139240506329"
"353","6","880","500","94.92848142617143","0.49772727272727274"
"354","6","880","360","102.21820769557299","0.5397727272727273"
"352","6","850","600","90.87167561902261","0.5035294117647059"
"350","6","850","860","80.05454188256667","0.46705882352941175"
"355","6","880","40","104.40830355663877","0.7477272727272727"
"351","6","850","900","79.72542088864446","0.4576470588235294"
"349","6","850","900","81.41771869504736","0.46352941176470586"
"353","6","880","520","91.28013468013464","0.4909090909090909"
"352","6","850","620","87.53160506890391","0.5"
"350","6","850","880","82.11026352288492","0.46588235294117647"
"355","6","880","60","98.07108897074343","0.7284090909090909"
"344","6","790","1780","68.31069618564945","0.4291139240506329"
"351","6","850","920","79.98571934977474","0.45647058823529413"
"349","6","850","920","81.38098360655742","0.4611764705882353"
"354","6","880","380","96.14286396409301","0.5284090909090909"
"351","6","850","940","82.53672330459915","0.4541176470588235"
"350","6","850","900","82.038370328211","0.4623529411764706"
"349","6","850","940","79.76440281030446","0.45647058823529413"
"352","6","850","640","88.7369480834546","0.4988235294117647"
"353","6","880","540","88.78481012658229","0.48977272727272725"
"354","6","880","400","98.71744645207609","0.525"
"344","6","790","1800","69.87670188432628","0.4291139240506329"
"355","6","880","80","152.9291389393023","0.7113636363636363"
"351","6","850","960","80.1896159676605","0.45294117647058824"
"349","6","850","960","77.8162411499677","0.45647058823529413"
"353","6","880","560","86.52047249630864","0.4875"
"350","6","850","920","81.20061899117604","0.4588235294117647"
"352","6","850","660","91.51687299842267","0.4976470588235294"
"354","6","880","420","99.87182697500852","0.5215909090909091"
"344","6","790","1820","67.6897951830604","0.4253164556962025"
"351","6","850","980","77.99211793898714","0.45294117647058824"
"350","6","850","940","81.12936842105266","0.45647058823529413"
"349","6","850","980","78.98168855835858","0.45647058823529413"
"355","6","880","100","118.81722354813043","0.675"
"352","6","850","680","89.09964050008028","0.49176470588235294"
"353","6","880","580","90.15699990042809","0.48295454545454547"
"351","6","850","1000","80.06055241682353","0.44941176470588234"
"349","6","850","1000","78.10400503778331","0.45176470588235296"
"350","6","850","960","77.69746159155402","0.45294117647058824"
"344","6","790","1840","69.80126328118457","0.42278481012658226"
"354","6","880","440","93.16014721607448","0.5102272727272728"
"353","6","880","600","86.09972585734246","0.47954545454545455"
"355","6","880","120","104.66981652476304","0.6511363636363636"
"351","6","850","1020","76.48846511627907","0.44823529411764707"
"350","6","850","980","78.14010568031709","0.44941176470588234"
"352","6","850","700","86.45050313471368","0.49058823529411766"
"349","6","850","1020","79.68662546353528","0.45176470588235296"
"344","6","790","1860","69.11790547915302","0.42025316455696204"
"354","6","880","460","93.8271760393946","0.5079545454545454"
"351","6","850","1040","79.82493556375407","0.44823529411764707"
"350","6","850","1000","80.57920352792502","0.44823529411764707"
"353","6","880","620","83.47361304182996","0.4772727272727273"
"352","6","850","720","85.20114683493591","0.4894117647058824"
"349","6","850","1040","78.51205100901227","0.44941176470588234"
"355","6","880","140","106.56586658179032","0.6318181818181818"
"354","6","880","480","93.07845999234308","0.5011363636363636"
"344","6","790","1880","65.07542757318767","0.4189873417721519"
"351","6","850","1060","78.00504416848035","0.44823529411764707"
"353","6","880","640","85.96967506458421","0.4772727272727273"
"352","6","850","740","86.61555373760083","0.4858823529411765"
"350","6","850","1020","80.83295970255344","0.44823529411764707"
"349","6","850","1060","76.22747834087252","0.44588235294117645"
"351","6","850","1080","80.07798022671975","0.44588235294117645"
"344","6","790","1900","67.35913135652319","0.4177215189873418"
"354","6","880","500","91.81641768253884","0.49772727272727274"
"350","6","850","1040","75.90643351855262","0.4435294117647059"
"353","6","880","660","90.69778366658637","0.47613636363636364"
"355","6","880","160","133.2230559198504","0.6261363636363636"
"352","6","850","760","85.03986243944077","0.4835294117647059"
"349","6","850","1080","73.572826113277","0.4411764705882353"
"351","6","850","1100","75.97260273972601","0.4435294117647059"
"354","6","880","520","91.35551330798482","0.4954545454545455"
"350","6","850","1060","73.1400962034015","0.44"
"353","6","880","680","90.12512070118093","0.4727272727272727"
"344","6","790","1920","65.75673804333894","0.41645569620253164"
"352","6","850","780","83.54239661845598","0.48"
"349","6","850","1100","76.60409375075429","0.4364705882352941"
"355","6","880","180","122.46089127218937","0.6090909090909091"
"351","6","850","1120","78.70961684851562","0.4435294117647059"
"354","6","880","540","91.97336510391978","0.4954545454545455"
"350","6","850","1080","79.37062238674801","0.44"
"352","6","850","800","84.19317287429868","0.48"
"353","6","880","700","87.5307093199519","0.46704545454545454"
"349","6","850","1120","77.6909959409959","0.43529411764705883"
"344","6","790","1940","66.63991669371427","0.41645569620253164"
"351","6","850","1140","81.88316339869286","0.4423529411764706"
"355","6","880","200","102.95830861334348","0.6"
"354","6","880","560","93.66785206258893","0.4909090909090909"
"350","6","850","1100","76.4606428685089","0.4376470588235294"
"349","6","850","1140","79.26866964051437","0.43529411764705883"
"351","6","850","1160","76.07781443298961","0.44"
"353","6","880","720","83.50241305146093","0.4636363636363636"
"352","6","850","820","83.27354539562256","0.4776470588235294"
"344","6","790","1960","66.19548235906782","0.4151898734177215"
"350","6","850","1120","75.72687566226449","0.43411764705882355"
"354","6","880","580","96.16052776250685","0.4909090909090909"
"355","6","880","220","103.80927072841443","0.5920454545454545"
"351","6","850","1180","77.6763799158245","0.4388235294117647"
"349","6","850","1160","77.81129995159465","0.43411764705882355"
"352","6","850","840","85.2436389692561","0.4752941176470588"
"353","6","880","740","82.302986475857","0.4625"
"350","6","850","1140","74.27302069247064","0.4329411764705882"
"344","6","790","1980","67.34532356167105","0.41265822784810124"
"354","6","880","600","90.04447009134668","0.48522727272727273"
"351","6","850","1200","76.9418899348298","0.4388235294117647"
"349","6","850","1180","75.06320821529755","0.43176470588235294"
"350","6","850","1160","76.89959161931819","0.43058823529411766"
"355","6","880","240","117.34910980611484","0.5795454545454546"
"352","6","850","860","81.03185495334832","0.47058823529411764"
"353","6","880","760","86.39462526499564","0.4590909090909091"
"344","6","790","2000","68.36659618304053","0.41012658227848103"
"356","6","880","0","102.66238484008677","1"
"354","6","880","620","88.25540418687392","0.48068181818181815"
"353","6","880","780","83.90751831320536","0.45795454545454545"
"352","6","850","880","79.49462494313693","0.46705882352941175"
"351","6","850","1220","74.59453382632165","0.4364705882352941"
"349","6","850","1200","75.86360402479926","0.43058823529411766"
"350","6","850","1180","74.55449680554798","0.43058823529411766"
"355","6","880","260","114.97023273580535","0.5670454545454545"
"353","6","880","800","85.81554004127707","0.45681818181818185"
"349","6","850","1220","76.64869457747567","0.42823529411764705"
"352","6","850","900","81.65153078775371","0.46705882352941175"
"354","6","880","640","88.47851475878397","0.47613636363636364"
"351","6","850","1240","75.71318110275561","0.43529411764705883"
"350","6","850","1200","72.52044461029963","0.42823529411764705"
"355","6","880","280","100.95335679480237","0.5613636363636364"
"353","6","880","820","81.77325225536896","0.45454545454545453"
"349","6","850","1240","76.1617267526939","0.4258823529411765"
"351","6","850","1260","73.0515518148343","0.4329411764705882"
"356","6","880","20","135.16242239708976","0.8636363636363636"
"352","6","850","920","83.6914306318852","0.46352941176470586"
"354","6","880","660","91.9642729363659","0.4715909090909091"
"350","6","850","1220","74.05946986308044","0.4258823529411765"
"351","6","850","1280","76.16754913184509","0.43176470588235294"
"349","6","850","1260","73.04516693245537","0.42470588235294116"
"352","6","850","940","80.90762771168644","0.46"
"355","6","880","300","97.15454884414608","0.553409090909091"
"353","6","880","840","84.00116041472207","0.45340909090909093"
"354","6","880","680","86.08937068200764","0.4681818181818182"
"350","6","850","1240","74.73125141891379","0.4223529411764706"
"351","6","850","1300","75.43668831168829","0.43058823529411766"
"349","6","850","1280","75.09087767795438","0.4235294117647059"
"352","6","850","960","81.69229593396514","0.4588235294117647"
"353","6","880","860","83.09745762711857","0.45340909090909093"
"355","6","880","320","103.96266614988268","0.5454545454545454"
"356","6","880","40","105.1325873732997","0.7534090909090909"
"354","6","880","700","84.50369195569654","0.46136363636363636"
"350","6","850","1260","74.15698511133778","0.4211764705882353"
"351","6","850","1320","75.66244869179837","0.43058823529411766"
"349","6","850","1300","75.72762194963146","0.4235294117647059"
"353","6","880","880","83.4265578635015","0.45"
"352","6","850","980","81.00185354521412","0.45529411764705885"
"355","6","880","340","102.8133203634842","0.5340909090909091"
"350","6","850","1280","74.63547213581464","0.42"
"354","6","880","720","83.09709907478798","0.4590909090909091"
"349","6","850","1320","73.26200849873598","0.4211764705882353"
"351","6","850","1340","76.51041800643083","0.42823529411764705"
"353","6","880","900","80.19139194139194","0.4465909090909091"
"356","6","880","60","100.81244665603822","0.7363636363636363"
"350","6","850","1300","73.55625871641713","0.4188235294117647"
"355","6","880","360","99.00445525479239","0.5295454545454545"
"352","6","850","1000","81.7884023000307","0.45529411764705885"
"349","6","850","1340","71.8326816642344","0.4211764705882353"
"351","6","850","1360","76.89731506849314","0.4235294117647059"
"354","6","880","740","84.6843870342506","0.45681818181818185"
"353","6","880","920","79.37376543958848","0.44545454545454544"
"350","6","850","1320","70.01415094339615","0.4176470588235294"
"355","6","880","380","96.31692358304353","0.5159090909090909"
"352","6","850","1020","81.450177791048","0.45294117647058824"
"354","6","880","760","83.2142318614762","0.45227272727272727"
"349","6","850","1360","69.26883157729185","0.42"
"351","6","850","1380","74.65797671749445","0.42"
"356","6","880","80","150.04281139064668","0.7215909090909091"
"353","6","880","940","81.69213105091238","0.4431818181818182"
"352","6","850","1040","78.85203881463664","0.45294117647058824"
"355","6","880","400","97.5358242807688","0.5079545454545454"
"350","6","850","1340","71.41134601645804","0.4152941176470588"
"351","6","850","1400","75.72831784773268","0.4188235294117647"
"354","6","880","780","80.67431356994807","0.45227272727272727"
"349","6","850","1380","72.07888532156089","0.42"
"353","6","880","960","82.63271481444427","0.4420454545454545"
"352","6","850","1060","78.27977853668627","0.45294117647058824"
"355","6","880","420","98.08683766282853","0.5022727272727273"
"351","6","850","1420","72.03691090849168","0.4176470588235294"
"350","6","850","1360","71.86047278579531","0.41411764705882353"
"354","6","880","800","84.02667022593245","0.4511363636363636"
"353","6","880","980","79.24828312316048","0.4375"
"349","6","850","1400","74.25497592693692","0.4188235294117647"
"356","6","880","100","134.3284356420646","0.6988636363636364"
"351","6","850","1440","72.23557862612057","0.4164705882352941"
"352","6","850","1080","79.84159536659214","0.45294117647058824"
"355","6","880","440","92.55344866949096","0.49772727272727274"
"354","6","880","820","85.16013168968772","0.45"
"353","6","880","1000","81.42937208095482","0.43522727272727274"
"350","6","850","1380","72.31973279100642","0.41411764705882353"
"349","6","850","1420","73.00469952734635","0.41294117647058826"
"351","6","850","1460","70.81770243781227","0.41294117647058826"
"352","6","850","1100","78.71231094486905","0.44941176470588234"
"355","6","880","460","88.62472614902101","0.49204545454545456"
"353","6","880","1020","80.10076722838741","0.4340909090909091"
"354","6","880","840","82.43882111211","0.44772727272727275"
"349","6","850","1440","71.86066374522007","0.41058823529411764"
"350","6","850","1400","71.2091635560696","0.41411764705882353"
"356","6","880","120","105.68880675303134","0.6590909090909091"
"351","6","850","1480","70.45881000888058","0.40941176470588236"
"354","6","880","860","80.32654792196773","0.4465909090909091"
"352","6","850","1120","78.56575551693264","0.44588235294117645"
"355","6","880","480","90.30303758531187","0.48522727272727273"
"353","6","880","1040","76.3401090196289","0.43068181818181817"
"350","6","850","1420","71.53205111487802","0.41411764705882353"
"349","6","850","1460","70.61087155363914","0.4082352941176471"
"351","6","850","1500","75.01825249509054","0.40941176470588236"
"354","6","880","880","84.89210058420124","0.44545454545454544"
"352","6","850","1140","77.1349430761217","0.4423529411764706"
"355","6","880","500","91.87094932932057","0.48295454545454547"
"350","6","850","1440","71.44247455256547","0.4117647058823529"
"351","6","850","1520","70.73548304542548","0.4082352941176471"
"353","6","880","1060","71.68480457390703","0.4284090909090909"
"349","6","850","1480","70.50894136375702","0.40705882352941175"
"356","6","880","140","111.31698083752869","0.6465909090909091"
"354","6","880","900","81.26564774381367","0.4409090909090909"
"353","6","880","1080","78.224498275124","0.42727272727272725"
"350","6","850","1460","69.96992309449473","0.41058823529411764"
"351","6","850","1540","72.90336514030831","0.40705882352941175"
"349","6","850","1500","71.24363847534579","0.40705882352941175"
"352","6","850","1160","76.67369915316458","0.44"
"355","6","880","520","86.30762625449475","0.48068181818181815"
"350","6","850","1480","73.36107152282919","0.40705882352941175"
"352","6","850","1180","78.87896915543438","0.4388235294117647"
"354","6","880","920","79.22496887131032","0.43863636363636366"
"353","6","880","1100","79.473191089492","0.42613636363636365"
"356","6","880","160","130.52906825286559","0.6329545454545454"
"351","6","850","1560","71.36003579920393","0.40705882352941175"
"349","6","850","1520","67.79533972005204","0.40588235294117647"
"355","6","880","540","80.30335040807823","0.47613636363636364"
"353","6","880","1120","79.05378363228706","0.4238636363636364"
"352","6","850","1200","76.81619266380919","0.4364705882352941"
"350","6","850","1500","72.42217527950956","0.4047058823529412"
"351","6","850","1580","73.60361589629885","0.40588235294117647"
"349","6","850","1540","70.05227222467938","0.40352941176470586"
"354","6","880","940","80.1796455491971","0.4375"
"353","6","880","1140","77.29260015450832","0.42159090909090907"
"352","6","850","1220","76.02821920568162","0.43529411764705883"
"355","6","880","560","85.31317002068829","0.4738636363636364"
"351","6","850","1600","70.99808476292107","0.40352941176470586"
"350","6","850","1520","74.00107166022735","0.40352941176470586"
"349","6","850","1560","66.92172216441199","0.4011764705882353"
"354","6","880","960","80.76901318378583","0.43636363636363634"
"356","6","880","180","125.99592516873442","0.6113636363636363"
"355","6","880","580","87.34913773067454","0.4715909090909091"
"351","6","850","1620","71.4911938749753","0.4023529411764706"
"352","6","850","1240","74.23638376751022","0.4329411764705882"
"353","6","880","1160","73.8977540025799","0.41818181818181815"
"350","6","850","1540","72.79629228687409","0.40352941176470586"
"349","6","850","1580","67.99677268231743","0.4"
"351","6","850","1640","71.72440794499617","0.4011764705882353"
"352","6","850","1260","74.55593957007825","0.4294117647058823"
"349","6","850","1600","68.773665172203","0.4"
"355","6","880","600","91.14594095940964","0.4681818181818182"
"354","6","880","980","80.23737425058432","0.4340909090909091"
"350","6","850","1560","70.58370648158511","0.4023529411764706"
"353","6","880","1180","75.22754498747831","0.41818181818181815"
"356","6","880","200","106.47729021303701","0.5954545454545455"
"352","6","850","1280","73.72617246596067","0.42823529411764705"
"351","6","850","1660","71.53480646636365","0.4"
"349","6","850","1620","68.99805316166545","0.3976470588235294"
"354","6","880","1000","78.8821894483811","0.43068181818181817"
"350","6","850","1580","69.6225911728139","0.4023529411764706"
"353","6","880","1200","76.9578287313634","0.4159090909090909"
"355","6","880","620","83.82994842894358","0.4636363636363636"
"352","6","850","1300","75.24744974497455","0.42823529411764705"
"351","6","850","1680","68.33249321442425","0.3988235294117647"
"353","6","880","1220","73.69735166463086","0.4125"
"350","6","850","1600","68.62786774628876","0.4011764705882353"
"356","6","880","220","102.2448497900758","0.5795454545454546"
"355","6","880","640","84.83357363542738","0.4590909090909091"
"349","6","850","1640","67.12822056646849","0.39647058823529413"
"354","6","880","1020","81.91867010363505","0.43068181818181817"
"349","6","850","1660","71.44063059033991","0.39647058823529413"
"352","6","850","1320","76.45862237924545","0.42705882352941177"
"351","6","850","1700","67.35624626419603","0.3988235294117647"
"350","6","850","1620","67.7592042265148","0.3988235294117647"
"353","6","880","1240","75.85680518490277","0.4102272727272727"
"354","6","880","1040","79.6692925293519","0.42727272727272725"
"355","6","880","660","86.09184247538677","0.45681818181818185"
"352","6","850","1340","70.58377066065036","0.4258823529411765"
"349","6","850","1680","70.31709510208401","0.3952941176470588"
"351","6","850","1720","70.3281369121165","0.3988235294117647"
"353","6","880","1260","77.52591364707715","0.4102272727272727"
"350","6","850","1640","65.83150384193199","0.3988235294117647"
"356","6","880","240","112.51245371186744","0.575"
"354","6","880","1060","78.53806590021459","0.42613636363636365"
"349","6","850","1700","67.0443847040105","0.39294117647058824"
"351","6","850","1740","68.16954323324201","0.3988235294117647"
"352","6","850","1360","74.78360295586175","0.42470588235294116"
"355","6","880","680","83.96928821224782","0.45340909090909093"
"353","6","880","1280","73.81481481481484","0.4102272727272727"
"349","6","850","1720","67.7085256254554","0.39176470588235296"
"350","6","850","1660","66.27433951438331","0.3988235294117647"
"354","6","880","1080","78.11515482890141","0.425"
"352","6","850","1380","73.58520581697422","0.4223529411764706"
"351","6","850","1760","66.72252848217565","0.3988235294117647"
"353","6","880","1300","71.08296740760946","0.4102272727272727"
"355","6","880","700","80.02138964577664","0.4511363636363636"
"356","6","880","260","116.12337380745878","0.5659090909090909"
"349","6","850","1740","68.88558696484225","0.39176470588235296"
"350","6","850","1680","70.36072791312007","0.3988235294117647"
"354","6","880","1100","78.26093490878937","0.425"
"351","6","850","1780","69.02610127402293","0.3976470588235294"
"352","6","850","1400","71.71626495083413","0.4223529411764706"
"353","6","880","1320","72.6415594246783","0.4090909090909091"
"355","6","880","720","82.97895832797762","0.45"
"349","6","850","1760","70.26787820600737","0.3905882352941176"
"354","6","880","1120","78.08559268600257","0.425"
"351","6","850","1800","70.07197786115321","0.39647058823529413"
"350","6","850","1700","71.60962552880346","0.3988235294117647"
"352","6","850","1420","68.57411938624662","0.4211764705882353"
"356","6","880","280","103.5233937041828","0.5590909090909091"
"353","6","880","1340","75.25666442652332","0.4090909090909091"
"355","6","880","740","81.4000284230382","0.44772727272727275"
"349","6","850","1780","66.3011660747742","0.38941176470588235"
"354","6","880","1140","75.74108416547787","0.425"
"351","6","850","1820","71.4727087685468","0.39647058823529413"
"349","6","850","1800","66.01038752389135","0.38941176470588235"
"350","6","850","1720","67.7819364470036","0.39647058823529413"
"353","6","880","1360","73.49607162173707","0.4068181818181818"
"352","6","850","1440","72.14123584634288","0.4152941176470588"
"356","6","880","300","99.01856985130011","0.5477272727272727"
"355","6","880","760","82.74920850293984","0.44545454545454544"
"351","6","850","1840","71.62768648965351","0.39647058823529413"
"350","6","850","1740","70.19774694326148","0.39647058823529413"
"354","6","880","1160","77.05793865943757","0.42272727272727273"
"352","6","850","1460","71.21600600761681","0.41411764705882353"
"349","6","850","1820","66.57364083844921","0.38941176470588235"
"353","6","880","1380","73.32526987629012","0.4056818181818182"
"355","6","880","780","79.13904282759152","0.4409090909090909"
"350","6","850","1760","71.07838610378194","0.3952941176470588"
"351","6","850","1860","70.64774350563464","0.3952941176470588"
"356","6","880","320","105.97200292397659","0.5431818181818182"
"354","6","880","1180","77.44777348777343","0.42159090909090907"
"353","6","880","1400","74.66151557930827","0.40454545454545454"
"352","6","850","1480","69.28485417155366","0.41294117647058826"
"349","6","850","1840","67.10274548066243","0.38941176470588235"
"350","6","850","1780","68.4374188591262","0.3952941176470588"
"351","6","850","1880","66.23050662688625","0.3952941176470588"
"354","6","880","1200","77.3676542135048","0.42159090909090907"
"355","6","880","800","76.28698472999977","0.43863636363636366"
"352","6","850","1500","69.1114503425096","0.41294117647058826"
"349","6","850","1860","65.35165766338312","0.38823529411764707"
"353","6","880","1420","73.58322273833221","0.4034090909090909"
"350","6","850","1800","69.60796653698476","0.39294117647058824"
"351","6","850","1900","64.98528450822029","0.3941176470588235"
"355","6","880","820","76.08656430934657","0.43522727272727274"
"356","6","880","340","107.4430779415884","0.5397727272727273"
"353","6","880","1440","73.51500338031097","0.4022727272727273"
"354","6","880","1220","76.8904553620245","0.42045454545454547"
"349","6","850","1880","70.36183060109286","0.38588235294117645"
"352","6","850","1520","68.49413712061866","0.4117647058823529"
"350","6","850","1820","71.2316176470588","0.39294117647058824"
"354","6","880","1240","77.2695037311485","0.42045454545454547"
"351","6","850","1920","67.13315034579256","0.3941176470588235"
"355","6","880","840","79.02553714255845","0.43522727272727274"
"352","6","850","1540","69.57635996465989","0.40941176470588236"
"349","6","850","1900","68.27963784564595","0.38588235294117645"
"356","6","880","360","98.52370004466744","0.5340909090909091"
"353","6","880","1460","73.39449176915278","0.4"
"350","6","850","1840","70.65407284483999","0.39294117647058824"
"354","6","880","1260","76.74833085586152","0.41704545454545455"
"351","6","850","1940","67.83855765605645","0.3941176470588235"
"352","6","850","1560","72.81715851144628","0.40941176470588236"
"349","6","850","1920","69.1348933337032","0.38588235294117645"
"355","6","880","860","77.59437781488789","0.4329545454545455"
"350","6","850","1860","65.68806303241433","0.3905882352941176"
"353","6","880","1480","71.60166844743982","0.4"
"354","6","880","1280","79.28104402480743","0.4159090909090909"
"351","6","850","1960","67.52802388557146","0.39294117647058824"
"356","6","880","380","95.45451290282747","0.5272727272727272"
"355","6","880","880","78.39835908873663","0.42954545454545456"
"349","6","850","1940","67.04501026028723","0.3847058823529412"
"353","6","880","1500","74.01181205247478","0.4"
"350","6","850","1880","63.82535565713113","0.3905882352941176"
"352","6","850","1580","72.16125546564804","0.40941176470588236"
"354","6","880","1300","76.06568017308145","0.4147727272727273"
"351","6","850","1980","68.59932409210681","0.39176470588235296"
"350","6","850","1900","68.11132676034474","0.38941176470588235"
"349","6","850","1960","66.84012564872987","0.3847058823529412"
"353","6","880","1520","72.72050517728265","0.39886363636363636"
"352","6","850","1600","71.34822223385872","0.40941176470588236"
"355","6","880","900","76.3639280796113","0.42727272727272725"
"356","6","880","400","97.14338919925511","0.525"
"349","6","850","1980","65.85310078565834","0.3847058823529412"
"351","6","850","2000","67.69014199223528","0.39176470588235296"
"350","6","850","1920","67.67708417345487","0.38588235294117645"
"354","6","880","1320","72.64740917212622","0.41363636363636364"
"357","6","910","0","107.57793255131952","1"
"353","6","880","1540","74.31309437702586","0.3977272727272727"
"352","6","850","1620","70.74366397480836","0.4082352941176471"
"355","6","880","920","74.26999828393524","0.425"
"353","6","880","1560","71.09867560069107","0.39431818181818185"
"349","6","850","2000","69.09357950502094","0.3835294117647059"
"358","6","910","0","107.92994270407016","1"
"354","6","880","1340","71.9660426757429","0.4102272727272727"
"350","6","850","1940","62.62893962739876","0.3847058823529412"
"352","6","850","1640","70.03111203448812","0.40705882352941175"
"356","6","880","420","97.69171742928647","0.5181818181818182"
"355","6","880","940","73.71324741126986","0.425"
"353","6","880","1580","70.67620403935781","0.39090909090909093"
"354","6","880","1360","78.10426120641952","0.4090909090909091"
"350","6","850","1960","63.572854188210954","0.3847058823529412"
"352","6","850","1660","67.6867656953576","0.40588235294117647"
"357","6","910","20","124.91337635787883","0.8208791208791208"
"353","6","880","1600","71.00835578033102","0.38977272727272727"
"355","6","880","960","75.97693112011498","0.42272727272727273"
"354","6","880","1380","69.59737044779396","0.4090909090909091"
"358","6","910","20","127.15475311759445","0.8395604395604396"
"350","6","850","1980","67.05020059260032","0.3835294117647059"
"352","6","850","1680","72.50103436232239","0.40588235294117647"
"356","6","880","440","97.788728497534","0.5136363636363637"
"353","6","880","1620","69.96866021070551","0.3886363636363636"
"355","6","880","980","78.26278494203471","0.4193181818181818"
"350","6","850","2000","67.41015143631736","0.3811764705882353"
"357","6","910","40","104.9094898913591","0.7329670329670329"
"354","6","880","1400","67.66911745294227","0.4068181818181818"
"359","6","910","0","107.39322441835014","1"
"352","6","850","1700","71.35940460432398","0.4047058823529412"
"356","6","880","460","96.26451564000202","0.509090909090909"
"355","6","880","1000","72.45637619982257","0.4147727272727273"
"353","6","880","1640","68.5101309612058","0.3886363636363636"
"358","6","910","40","110.08386872318208","0.7593406593406593"
"352","6","850","1720","69.72988780773116","0.4047058823529412"
