"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2 Constant Growback.nlogo"
"experiment"
"02/27/2024 11:49:11:781 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"max-initial-vision","initial-population","[step]","(mean) Gini-index-reserve","(std) Gini-index-reserve","(mean) survival-ratio","(std) survival-ratio"
"5","130","460","12.350046993237575","0.6733057576246885","0.9980769230769231","0.0033308669376324444"
"5","130","480","12.342520828661737","0.6735788009100458","0.9980769230769231","0.0033308669376324444"
"5","130","500","12.335319171879597","0.672175000199691","0.9980769230769231","0.0033308669376324444"
"5","130","520","12.322495166461792","0.6731498038274406","0.9980769230769231","0.0033308669376324444"
"5","130","540","12.319498571249063","0.6751629408947863","0.9980769230769231","0.0033308669376324444"
"5","130","560","12.312459824033192","0.6678127693427937","0.9980769230769231","0.0033308669376324444"
"5","130","580","12.302732878346488","0.6564387252945997","0.9980769230769231","0.0033308669376324444"
"5","130","600","12.294421984017099","0.6544498401857346","0.9980769230769231","0.0033308669376324444"
"5","130","620","12.289771111474604","0.652655883128939","0.9980769230769231","0.0033308669376324444"
"5","130","640","12.284006161203976","0.6496770602430156","0.9980769230769231","0.0033308669376324444"
"5","130","660","12.287807985471712","0.6423675804615012","0.9980769230769231","0.0033308669376324444"
"5","130","680","12.287543525660423","0.6381566786084583","0.9980769230769231","0.0033308669376324444"
"5","130","700","12.285659270426118","0.6351317486443814","0.9980769230769231","0.0033308669376324444"
"5","130","720","12.285000045919025","0.6361886907071268","0.9980769230769231","0.0033308669376324444"
"5","130","740","12.28369808949006","0.6371921700140246","0.9980769230769231","0.0033308669376324444"
"5","130","760","12.28294032410558","0.6330317212621577","0.9980769230769231","0.0033308669376324444"
"5","130","780","12.284198831559378","0.6273810371505512","0.9980769230769231","0.0033308669376324444"
"5","130","800","12.280950685257036","0.6233844891414226","0.9980769230769231","0.0033308669376324444"
"5","130","820","12.284886869500342","0.6182341836153482","0.9980769230769231","0.0033308669376324444"
"5","130","840","12.282431996078156","0.6104976400747526","0.9980769230769231","0.0033308669376324444"
"5","130","860","12.284224914728279","0.6111731689384764","0.9980769230769231","0.0033308669376324444"
"5","130","880","12.283471928562012","0.6121400192107161","0.9980769230769231","0.0033308669376324444"
"5","130","900","12.278283846526456","0.6181138757399964","0.9980769230769231","0.0033308669376324444"
"5","130","920","12.280626718217931","0.6156472845446521","0.9980769230769231","0.0033308669376324444"
"5","130","940","12.282090156429648","0.614023011109771","0.9980769230769231","0.0033308669376324444"
"5","130","960","12.286956865855638","0.6172176620962759","0.9980769230769231","0.0033308669376324444"
"5","130","980","12.281663875408414","0.6193697788693042","0.9980769230769231","0.0033308669376324444"
"5","130","1000","12.27907497453594","0.6195044969220179","0.9980769230769231","0.0033308669376324444"
"5","130","1020","12.277783509339685","0.6227226002546634","0.9980769230769231","0.0033308669376324444"
"5","130","1040","12.279087560264191","0.6266233049776601","0.9980769230769231","0.0033308669376324444"
"5","130","1060","12.281693756913036","0.6292447681527419","0.9980769230769231","0.0033308669376324444"
"5","130","1080","12.274649582838972","0.6320738341710059","0.9980769230769231","0.0033308669376324444"
"5","130","1100","12.271175807026347","0.6305569471393084","0.9980769230769231","0.0033308669376324444"
"5","130","1120","12.268853691742478","0.6301261469462341","0.9980769230769231","0.0033308669376324444"
"5","130","1140","12.269635509006955","0.6251767086937493","0.9980769230769231","0.0033308669376324444"
"5","130","1160","12.272122922683042","0.6227302045266976","0.9980769230769231","0.0033308669376324444"
"5","130","1180","12.271336491451184","0.6233502279478064","0.9980769230769231","0.0033308669376324444"
"5","130","1200","12.267193369837882","0.6234835881653807","0.9980769230769231","0.0033308669376324444"
"5","130","1220","12.265368208724901","0.6193747826920868","0.9980769230769231","0.0033308669376324444"
"5","130","1240","12.260623263758891","0.6150394166340645","0.9980769230769231","0.0033308669376324444"
"5","130","1260","12.258360493563499","0.6119793280527938","0.9980769230769231","0.0033308669376324444"
"5","130","1280","12.2568990511665","0.6096563908250922","0.9980769230769231","0.0033308669376324444"
"5","130","1300","12.253954358519486","0.6071292814879752","0.9980769230769231","0.0033308669376324444"
"5","130","1320","12.251969674445855","0.6108296110787065","0.9980769230769231","0.0033308669376324444"
"5","130","1340","12.253602549629765","0.6140476787904828","0.9980769230769231","0.0033308669376324444"
"5","130","1360","12.252036636634443","0.613544913537391","0.9980769230769231","0.0033308669376324444"
"5","130","1380","12.254116715173305","0.6133903740014424","0.9980769230769231","0.0033308669376324444"
"5","130","1400","12.254780422135607","0.6172071815039806","0.9980769230769231","0.0033308669376324444"
"5","130","1420","12.254787569273189","0.6143351284275584","0.9980769230769231","0.0033308669376324444"
"5","130","1440","12.255002741725882","0.6112073371963076","0.9980769230769231","0.0033308669376324444"
"5","130","1460","12.253145991376027","0.6107018555083655","0.9980769230769231","0.0033308669376324444"
"5","130","1480","12.255543272411416","0.6122419899545819","0.9980769230769231","0.0033308669376324444"
"5","130","1500","12.256959554958698","0.6161644104875239","0.9980769230769231","0.0033308669376324444"
"5","130","1520","12.258499991274427","0.6159161473436622","0.9980769230769231","0.0033308669376324444"
"5","130","1540","12.258960763058216","0.6170039408521306","0.9980769230769231","0.0033308669376324444"
"5","130","1560","12.259295340985794","0.6141134401305125","0.9980769230769231","0.0033308669376324444"
"5","130","1580","12.26245036609173","0.6116097791163527","0.9980769230769231","0.0033308669376324444"
"5","130","1600","12.263034579385144","0.608344683576623","0.9980769230769231","0.0033308669376324444"
"5","130","1620","12.262969420832187","0.6072930335198303","0.9980769230769231","0.0033308669376324444"
"5","130","1640","12.263212788623546","0.6079465473529346","0.9980769230769231","0.0033308669376324444"
"5","130","1660","12.261642967721713","0.6080092710029346","0.9980769230769231","0.0033308669376324444"
"5","130","1680","12.262169410459904","0.6065965962118778","0.9980769230769231","0.0033308669376324444"
"5","130","1700","12.263531678733697","0.6059390736841812","0.9980769230769231","0.0033308669376324444"
"5","130","1720","12.26344285470897","0.6045070293015271","0.9980769230769231","0.0033308669376324444"
"5","130","1740","12.263921252545387","0.6032440945046257","0.9980769230769231","0.0033308669376324444"
"5","130","1760","12.265843418315463","0.6035897439387041","0.9980769230769231","0.0033308669376324444"
"5","130","1780","12.266098115766075","0.6028568032845666","0.9980769230769231","0.0033308669376324444"
"5","130","1800","12.267296753484615","0.6028408201922604","0.9980769230769231","0.0033308669376324444"
"5","130","1820","12.268309044894739","0.6049711191330518","0.9980769230769231","0.0033308669376324444"
"5","130","1840","12.269410641527363","0.6022545105037257","0.9980769230769231","0.0033308669376324444"
"5","130","1860","12.269296825184163","0.6020513115078534","0.9980769230769231","0.0033308669376324444"
"5","130","1880","12.267967876644775","0.6013438182564845","0.9980769230769231","0.0033308669376324444"
"5","130","1900","12.268892742191222","0.5997308813282188","0.9980769230769231","0.0033308669376324444"
"5","130","1920","12.271796529821247","0.5991428119072408","0.9980769230769231","0.0033308669376324444"
"5","130","1940","12.272460007979069","0.5979536743128263","0.9980769230769231","0.0033308669376324444"
"5","130","1960","12.27387990732392","0.5971344815916404","0.9980769230769231","0.0033308669376324444"
"5","130","1980","12.275551683013237","0.5964594057917975","0.9980769230769231","0.0033308669376324444"
"5","130","2000","12.274094109162554","0.5957842704800355","0.9980769230769231","0.0033308669376324444"
"5","160","0","19.023667825399002","0.7272678771049577","1","0"
"5","160","20","17.07292196150255","0.659756623411575","0.996875","0.005412658773652722"
"5","160","40","17.383681827440334","0.8008653762444213","0.996875","0.005412658773652722"
"5","160","60","17.345562397542512","0.7607431747277333","0.996875","0.005412658773652722"
"5","160","80","17.321201814204457","0.7303429228125293","0.996875","0.005412658773652722"
"5","160","100","17.335565626380834","0.7247747025340356","0.996875","0.005412658773652722"
"5","160","120","17.309247314913627","0.7332195243964477","0.996875","0.005412658773652722"
"5","160","140","17.27631306604998","0.7395998896770799","0.996875","0.005412658773652722"
"5","160","160","17.28492364943959","0.7023777641878439","0.996875","0.005412658773652722"
"5","160","180","17.27508697588697","0.7135056759852579","0.996875","0.005412658773652722"
"5","160","200","17.254380177370148","0.7276792593088991","0.996875","0.005412658773652722"
"5","160","220","17.221548990839143","0.7445653616696352","0.996875","0.005412658773652722"
"5","160","240","17.224907172224192","0.7459763082132856","0.996875","0.005412658773652722"
"5","160","260","17.234752053660394","0.7448652034186481","0.996875","0.005412658773652722"
"5","160","280","17.231918577236282","0.716953498972319","0.996875","0.005412658773652722"
"5","160","300","17.216191488178342","0.6958836223874986","0.996875","0.005412658773652722"
"5","160","320","17.244551180646823","0.6801618323985229","0.996875","0.005412658773652722"
"5","160","340","17.24598704148235","0.6794615387195765","0.996875","0.005412658773652722"
"5","160","360","17.253496325863466","0.6890429898692518","0.996875","0.005412658773652722"
"5","160","380","17.251741357959567","0.6848168572684146","0.996875","0.005412658773652722"
"5","160","400","17.24725001498651","0.6921831001488129","0.996875","0.005412658773652722"
"5","160","420","17.233340135275363","0.6978788456002851","0.996875","0.005412658773652722"
"5","160","440","17.220752569835376","0.6960500455685298","0.996875","0.005412658773652722"
"5","160","460","17.204418935501934","0.6981999770166369","0.996875","0.005412658773652722"
"5","160","480","17.188303771024216","0.7034037109949691","0.996875","0.005412658773652722"
"5","160","500","17.191984011821532","0.7106925210671184","0.996875","0.005412658773652722"
"5","160","520","17.202054008526513","0.7288734870969995","0.996875","0.005412658773652722"
"5","160","540","17.20001687678159","0.7270308279705308","0.996875","0.005412658773652722"
"5","160","560","17.195697919178816","0.730464954021112","0.996875","0.005412658773652722"
"5","160","580","17.186771633672002","0.7331230957258182","0.996875","0.005412658773652722"
"5","160","600","17.187190255415455","0.7305880384110466","0.996875","0.005412658773652722"
"5","160","620","17.183696657449833","0.734363885257039","0.996875","0.005412658773652722"
"5","160","640","17.189420885656503","0.7383994546355013","0.996875","0.005412658773652722"
"5","160","660","17.19946453229361","0.745027208382784","0.996875","0.005412658773652722"
"5","160","680","17.20398946681774","0.7448310619905872","0.996875","0.005412658773652722"
"5","160","700","17.211293805874828","0.7384429298842081","0.996875","0.005412658773652722"
"5","160","720","17.213019598093318","0.7467180589543444","0.996875","0.005412658773652722"
"5","160","740","17.212271841885705","0.7556649200801041","0.996875","0.005412658773652722"
"5","160","760","17.21037450123236","0.7659605367508728","0.996875","0.005412658773652722"
"5","160","780","17.205873788968727","0.7700715457922627","0.996875","0.005412658773652722"
"5","160","800","17.206025187315003","0.7628229329053231","0.996875","0.005412658773652722"
"5","160","820","17.2064658471853","0.7578107925902581","0.996875","0.005412658773652722"
"5","160","840","17.20550113323099","0.7495059788679156","0.996875","0.005412658773652722"
"5","160","860","17.20524034669858","0.7533431846054554","0.996875","0.005412658773652722"
"5","160","880","17.211559888536357","0.7524133687937726","0.996875","0.005412658773652722"
"5","160","900","17.21418937866525","0.750096616100399","0.996875","0.005412658773652722"
"5","160","920","17.208111132833782","0.7455802109985299","0.996875","0.005412658773652722"
"5","160","940","17.210673202346193","0.7471553396311325","0.996875","0.005412658773652722"
"5","160","960","17.216377073597034","0.7538229098337429","0.996875","0.005412658773652722"
"5","160","980","17.212413569016928","0.7565206889135505","0.996875","0.005412658773652722"
"5","160","1000","17.215705389049027","0.7565389545769683","0.996875","0.005412658773652722"
"5","160","1020","17.22811369221263","0.7560961741356994","0.996875","0.005412658773652722"
"5","160","1040","17.22911421287547","0.7484980507058664","0.996875","0.005412658773652722"
"5","160","1060","17.227953403735196","0.7471830024847012","0.996875","0.005412658773652722"
"5","160","1080","17.227400031257275","0.7443791531550722","0.996875","0.005412658773652722"
"5","160","1100","17.22996737321444","0.7400105079689554","0.996875","0.005412658773652722"
"5","160","1120","17.231254200945536","0.7380082371759545","0.996875","0.005412658773652722"
"5","160","1140","17.236937929882906","0.7390955388201335","0.996875","0.005412658773652722"
"5","160","1160","17.23507762957836","0.7381373245699996","0.996875","0.005412658773652722"
"5","160","1180","17.2332559532173","0.7382697648137735","0.996875","0.005412658773652722"
"5","160","1200","17.227177013181304","0.7392076569583577","0.996875","0.005412658773652722"
"5","160","1220","17.2262190627534","0.7385008388624127","0.996875","0.005412658773652722"
"5","160","1240","17.218985540932085","0.7366583694125154","0.996875","0.005412658773652722"
"5","160","1260","17.213285792831535","0.730949988288298","0.996875","0.005412658773652722"
"5","160","1280","17.211105496019137","0.7259073204731262","0.996875","0.005412658773652722"
"5","160","1300","17.20868360478603","0.7248792205830139","0.996875","0.005412658773652722"
"5","160","1320","17.199857373171447","0.7183075609392338","0.996875","0.005412658773652722"
"5","160","1340","17.19691140802729","0.7133146796121581","0.996875","0.005412658773652722"
"5","160","1360","17.193213004057444","0.7087186672063758","0.996875","0.005412658773652722"
"5","160","1380","17.19278086443","0.7077109048248267","0.996875","0.005412658773652722"
"5","160","1400","17.19415874444099","0.7060837694404442","0.996875","0.005412658773652722"
"5","160","1420","17.194574543477547","0.7058044200658982","0.996875","0.005412658773652722"
"5","160","1440","17.194921499888096","0.7074365958167372","0.996875","0.005412658773652722"
"5","160","1460","17.197229073087616","0.7069506193558804","0.996875","0.005412658773652722"
"5","160","1480","17.19685175929879","0.7074260086814903","0.996875","0.005412658773652722"
"5","160","1500","17.195439712588467","0.7062112209542786","0.996875","0.005412658773652722"
"5","160","1520","17.194691006279953","0.7032777617793893","0.996875","0.005412658773652722"
"5","160","1540","17.196905985126296","0.702595195239833","0.996875","0.005412658773652722"
"5","160","1560","17.19831038430846","0.7044359608495332","0.996875","0.005412658773652722"
"5","160","1580","17.201286268324466","0.7064318967044959","0.996875","0.005412658773652722"
"5","160","1600","17.199973503910034","0.7089348429689962","0.996875","0.005412658773652722"
"5","160","1620","17.198219225856757","0.7097424439603344","0.996875","0.005412658773652722"
"5","160","1640","17.199356473729683","0.7090540512648837","0.996875","0.005412658773652722"
"5","160","1660","17.20318006151812","0.711579368661614","0.996875","0.005412658773652722"
"5","160","1680","17.20597489739939","0.7155373558648248","0.996875","0.005412658773652722"
"5","160","1700","17.208865833882136","0.7211019856859427","0.996875","0.005412658773652722"
"5","160","1720","17.2104378456351","0.7246433709217945","0.996875","0.005412658773652722"
"5","160","1740","17.208799601724106","0.7238182501929475","0.996875","0.005412658773652722"
"5","160","1760","17.209818552755912","0.72311510486012","0.996875","0.005412658773652722"
"5","160","1780","17.210152504278753","0.7245203608196933","0.996875","0.005412658773652722"
"5","160","1800","17.212581415232357","0.726946069124115","0.996875","0.005412658773652722"
"5","160","1820","17.213617654512607","0.7263634838011102","0.996875","0.005412658773652722"
"5","160","1840","17.21576235406541","0.7261812535828872","0.996875","0.005412658773652722"
"5","160","1860","17.216563868431685","0.727756068652499","0.996875","0.005412658773652722"
"5","160","1880","17.22040353247486","0.7296635013396163","0.996875","0.005412658773652722"
"5","160","1900","17.22288571035312","0.7302198689641279","0.996875","0.005412658773652722"
"5","160","1920","17.22822196356654","0.7322586953430315","0.996875","0.005412658773652722"
"5","160","1940","17.22933027818752","0.7305513072204701","0.996875","0.005412658773652722"
"5","160","1960","17.225833144190062","0.7296073444885715","0.996875","0.005412658773652722"
"5","160","1980","17.226953356960195","0.7315891910191474","0.996875","0.005412658773652722"
"5","160","2000","17.226980799138964","0.7346935473821875","0.996875","0.005412658773652722"
"5","190","0","21.562857229441278","0.3415178638225644","1","0"
"5","190","20","19.44873797950446","0.6476035250006322","0.9921052631578948","0.00588438941447315"
"5","190","40","19.996537461463035","0.7930677354718261","0.9921052631578948","0.00588438941447315"
"5","190","60","20.28862271328111","0.8242680775396366","0.9921052631578948","0.00588438941447315"
"5","190","80","20.395677875576915","0.8530337787159127","0.9921052631578948","0.00588438941447315"
"5","190","100","20.4079700702948","0.8085927485062505","0.9921052631578948","0.00588438941447315"
"5","190","120","20.429602051133696","0.7915228790186106","0.9921052631578948","0.00588438941447315"
"5","190","140","20.474199195278292","0.7355132535248453","0.9921052631578948","0.00588438941447315"
"5","190","160","20.484219436062574","0.728264215716529","0.9921052631578946","0.00588438941447315"
"5","190","180","20.52483866513836","0.7280180548887888","0.9921052631578946","0.00588438941447315"
"5","190","200","20.529652846856624","0.7337303276507116","0.9921052631578946","0.00588438941447315"
"5","190","220","20.549534271584303","0.7583830515911913","0.9921052631578946","0.00588438941447315"
"5","190","240","20.600094446676852","0.7569361261241453","0.9921052631578946","0.00588438941447315"
"5","190","260","20.59368535145292","0.7614599570146888","0.9921052631578947","0.005884389414473149"
"5","190","280","20.600574807383335","0.7613075829910827","0.9921052631578947","0.005884389414473149"
"5","190","300","20.588069149873633","0.7581689417692347","0.9921052631578947","0.005884389414473149"
"5","190","320","20.57983843624277","0.7584851279894832","0.9921052631578947","0.005884389414473149"
"5","190","340","20.579260093363345","0.7550843810704638","0.9921052631578947","0.005884389414473149"
"5","190","360","20.584681346789303","0.7437773681010961","0.9921052631578947","0.005884389414473149"
"5","190","380","20.607862277525868","0.7284311669303191","0.9921052631578947","0.005884389414473149"
"5","190","400","20.619904642975538","0.7217072582930684","0.9921052631578947","0.005884389414473149"
"5","190","420","20.636056318053463","0.7109387174133505","0.9921052631578947","0.005884389414473149"
"5","190","440","20.668113100756575","0.7076891345046145","0.9921052631578947","0.005884389414473149"
"5","190","460","20.670962120583006","0.7040760273540673","0.9921052631578947","0.005884389414473149"
"5","190","480","20.668453144140834","0.6927319266127426","0.9921052631578947","0.005884389414473149"
"5","190","500","20.656010762963906","0.6840439663485702","0.9921052631578947","0.005884389414473149"
"5","190","520","20.67044649241944","0.6880834459123293","0.9921052631578947","0.005884389414473149"
"5","190","540","20.684707408901243","0.6905053631415448","0.9921052631578947","0.005884389414473149"
"5","190","560","20.694590159584656","0.6834367556616774","0.9921052631578947","0.005884389414473149"
"5","190","580","20.70330476272484","0.6863319610472419","0.9921052631578947","0.005884389414473149"
"5","190","600","20.70315625697606","0.6816340416399422","0.9921052631578947","0.005884389414473149"
"5","190","620","20.714990787941368","0.6938917725590994","0.9921052631578947","0.005884389414473149"
"5","190","640","20.726546969282897","0.698880242435343","0.9921052631578947","0.005884389414473149"
"5","190","660","20.734262962258878","0.6977047738625538","0.9921052631578947","0.005884389414473149"
"5","190","680","20.736626961131424","0.6964698027851677","0.9921052631578947","0.005884389414473149"
"5","190","700","20.74419221682325","0.6895108462642108","0.9921052631578947","0.005884389414473149"
"5","190","720","20.738379314388446","0.6849469753416244","0.9921052631578947","0.005884389414473149"
"5","190","740","20.741051640586825","0.6879480229014808","0.9921052631578947","0.005884389414473149"
"5","190","760","20.74163414487074","0.6832543660355158","0.9921052631578947","0.005884389414473149"
"5","190","780","20.741543878384867","0.6845244583866631","0.9921052631578947","0.005884389414473149"
"5","190","800","20.742624488812055","0.6829885052036876","0.9921052631578947","0.005884389414473149"
"5","190","820","20.743469450784314","0.6819726941533529","0.9921052631578947","0.005884389414473149"
"5","190","840","20.745889599052525","0.6767870542402328","0.9921052631578947","0.005884389414473149"
"5","190","860","20.746869080815724","0.6772184991413456","0.9921052631578947","0.005884389414473149"
"5","190","880","20.747727152996898","0.6753297594242467","0.9921052631578947","0.005884389414473149"
"5","190","900","20.74490013684361","0.6747734320988872","0.9921052631578947","0.005884389414473149"
"5","190","920","20.737110081788472","0.680242281328454","0.9921052631578947","0.005884389414473149"
"5","190","940","20.72794699738402","0.6794804488617727","0.9921052631578947","0.005884389414473149"
"5","190","960","20.72559018253549","0.6725877519983724","0.9921052631578947","0.005884389414473149"
"5","190","980","20.73003998623553","0.6698353569867481","0.9921052631578947","0.005884389414473149"
"5","190","1000","20.733902124250935","0.6663120889957252","0.9921052631578947","0.005884389414473149"
"5","190","1020","20.73785430517418","0.6671386368872786","0.9921052631578947","0.005884389414473149"
"5","190","1040","20.741821767947993","0.6723471551610734","0.9921052631578947","0.005884389414473149"
"5","190","1060","20.73670693858353","0.6718537586364729","0.9921052631578947","0.005884389414473149"
"5","190","1080","20.732678893892402","0.673801926286433","0.9921052631578947","0.005884389414473149"
"5","190","1100","20.736289867316884","0.6746704775300066","0.9921052631578947","0.005884389414473149"
"5","190","1120","20.737546726452916","0.6763828479441605","0.9921052631578947","0.005884389414473149"
"5","190","1140","20.735540576448546","0.6750149647781889","0.9921052631578947","0.005884389414473149"
"5","190","1160","20.739560257297796","0.6763022085490968","0.9921052631578947","0.005884389414473149"
"5","190","1180","20.744096507830935","0.6731215542859622","0.9921052631578947","0.005884389414473149"
"5","190","1200","20.743844761847836","0.6717676438731053","0.9921052631578947","0.005884389414473149"
"5","190","1220","20.747880619392472","0.6727909363373509","0.9921052631578947","0.005884389414473149"
"5","190","1240","20.749724931268933","0.6726395940711941","0.9921052631578947","0.005884389414473149"
"5","190","1260","20.751991691234785","0.6736742364294848","0.9921052631578947","0.005884389414473149"
"5","190","1280","20.756068913664297","0.6628667101351254","0.9921052631578947","0.005884389414473149"
"5","190","1300","20.75445979339901","0.6576238030186438","0.9921052631578947","0.005884389414473149"
"5","190","1320","20.75241934116984","0.6523891009614593","0.9921052631578947","0.005884389414473149"
"5","190","1340","20.751428597005685","0.6487809245626018","0.9921052631578947","0.005884389414473149"
"5","190","1360","20.75262252565686","0.6445401699359768","0.9921052631578947","0.005884389414473149"
"5","190","1380","20.749900763454637","0.6475990472216209","0.9921052631578947","0.005884389414473149"
"5","190","1400","20.750888465633857","0.6424149298163002","0.9921052631578947","0.005884389414473149"
"5","190","1420","20.750043437311092","0.6444194074544928","0.9921052631578947","0.005884389414473149"
"5","190","1440","20.749308999451593","0.6443021460419792","0.9921052631578947","0.005884389414473149"
"5","190","1460","20.74521585929969","0.6370593123857919","0.9921052631578947","0.005884389414473149"
"5","190","1480","20.746437350057537","0.639734616799497","0.9921052631578947","0.005884389414473149"
"5","190","1500","20.746158450390364","0.6382632144159415","0.9921052631578947","0.005884389414473149"
"5","190","1520","20.74847281935689","0.6381461794501354","0.9921052631578947","0.005884389414473149"
"5","190","1540","20.748252047544998","0.6391634847561908","0.9921052631578947","0.005884389414473149"
"5","190","1560","20.749113671327496","0.6400023774194438","0.9921052631578947","0.005884389414473149"
"5","190","1580","20.74995000870331","0.6368828985993314","0.9921052631578947","0.005884389414473149"
"5","190","1600","20.750061754109527","0.636388226876226","0.9921052631578947","0.005884389414473149"
"5","190","1620","20.748996078452215","0.6410965262436722","0.9921052631578947","0.005884389414473149"
"5","190","1640","20.74656272135525","0.6424664598570402","0.9921052631578947","0.005884389414473149"
"5","190","1660","20.74697406276859","0.6428949647507038","0.9921052631578947","0.005884389414473149"
"5","190","1680","20.743624953362186","0.6423377395172746","0.9921052631578947","0.005884389414473149"
"5","190","1700","20.74240367025349","0.6445216459204698","0.9921052631578947","0.005884389414473149"
"5","190","1720","20.74337930091662","0.6466126310826793","0.9921052631578947","0.005884389414473149"
"5","190","1740","20.74424818247176","0.645174089360953","0.9921052631578947","0.005884389414473149"
"5","190","1760","20.745036758316036","0.6421512480654017","0.9921052631578947","0.005884389414473149"
"5","190","1780","20.744612938778484","0.6432923261281858","0.9921052631578947","0.005884389414473149"
"5","190","1800","20.738507961824972","0.639780771306972","0.9921052631578947","0.005884389414473149"
"5","190","1820","20.73589996326746","0.6398022834720319","0.9921052631578947","0.005884389414473149"
"5","190","1840","20.737463505907673","0.6364873080575691","0.9921052631578947","0.005884389414473149"
"5","190","1860","20.73635564015624","0.6349764212390432","0.9921052631578947","0.005884389414473149"
"5","190","1880","20.734090034240445","0.634702115076822","0.9921052631578947","0.005884389414473149"
"5","190","1900","20.735433096317173","0.6319087739152238","0.9921052631578947","0.005884389414473149"
"5","190","1920","20.73418907993741","0.6297608714534187","0.9921052631578947","0.005884389414473149"
"5","190","1940","20.734330824048858","0.6260853926211695","0.9921052631578947","0.005884389414473149"
"5","190","1960","20.733402330846328","0.6220097281867786","0.9921052631578947","0.005884389414473149"
"5","190","1980","20.734931190663836","0.6264053432752311","0.9921052631578947","0.005884389414473149"
"5","190","2000","20.735295123205148","0.6273340869931748","0.9921052631578947","0.005884389414473149"
"5","220","0","25.860552651398102","0.8338775590379137","1","0"
"5","220","20","23.24694619205926","0.15804120451945008","0.9931818181818182","0.0022727272727272596"
"5","220","40","23.839389215229147","0.34189960843758826","0.9920454545454547","0.001968239554055531"
"5","220","60","24.005861936556787","0.28212000953279065","0.9920454545454547","0.001968239554055531"
"5","220","80","24.128359419618857","0.22915254942733568","0.9920454545454547","0.001968239554055531"
"5","220","100","24.211426595043303","0.3079324513959667","0.9920454545454547","0.001968239554055531"
"5","220","120","24.094833527171723","0.29142634671065504","0.990909090909091","0.003214121732666146"
"5","220","140","24.131922472104545","0.3433946999720958","0.990909090909091","0.003214121732666146"
"5","220","160","24.17159763628012","0.3699571819629109","0.990909090909091","0.003214121732666146"
"5","220","180","24.17117415330008","0.3618519324112947","0.990909090909091","0.003214121732666146"
"5","220","200","24.152492347489517","0.37774246206437345","0.990909090909091","0.003214121732666146"
"5","220","220","24.164515405426354","0.38237939889233563","0.990909090909091","0.003214121732666146"
"5","220","240","24.20591827086792","0.3785070697837649","0.990909090909091","0.003214121732666146"
"5","220","260","24.2413249730063","0.38197835030453264","0.990909090909091","0.003214121732666146"
"5","220","280","24.289236438950898","0.37056159740621636","0.990909090909091","0.003214121732666146"
"5","220","300","24.311098939624102","0.3256977194016687","0.990909090909091","0.003214121732666146"
"5","220","320","24.288966993980303","0.3250370268631144","0.990909090909091","0.003214121732666146"
"5","220","340","24.294587851634972","0.30598307746898773","0.990909090909091","0.003214121732666146"
"5","220","360","24.277497448300764","0.2986821934906102","0.990909090909091","0.003214121732666146"
"5","220","380","24.290822555440744","0.2818003326093719","0.990909090909091","0.003214121732666146"
"5","220","400","24.30066524192854","0.2805069438793524","0.990909090909091","0.003214121732666146"
"5","220","420","24.307219569275464","0.2895146148825688","0.990909090909091","0.003214121732666146"
"5","220","440","24.306944060579273","0.2937558324967804","0.990909090909091","0.003214121732666146"
"5","220","460","24.30490816152442","0.28972415279372726","0.990909090909091","0.003214121732666146"
"5","220","480","24.304761873999553","0.282459245561383","0.990909090909091","0.003214121732666146"
"5","220","500","24.312280423227172","0.2647019920926357","0.990909090909091","0.003214121732666146"
"5","220","520","24.323596610847545","0.2625397831395405","0.990909090909091","0.003214121732666146"
"5","220","540","24.31774860452589","0.27519843996511767","0.990909090909091","0.003214121732666146"
"5","220","560","24.33470722085001","0.2679171912049334","0.990909090909091","0.003214121732666146"
"5","220","580","24.328072626872093","0.2571802687394306","0.990909090909091","0.003214121732666146"
"5","220","600","24.329618152942068","0.25010267212942056","0.990909090909091","0.003214121732666146"
"5","220","620","24.324024576711302","0.23040602444174238","0.990909090909091","0.003214121732666146"
"5","220","640","24.324326957364118","0.22474283807527654","0.990909090909091","0.003214121732666146"
"5","220","660","24.320161200602694","0.2153860729393928","0.990909090909091","0.003214121732666146"
"5","220","680","24.323316425019655","0.19667476503893147","0.990909090909091","0.003214121732666146"
"5","220","700","24.33261752076639","0.18890507653451324","0.990909090909091","0.003214121732666146"
"5","220","720","24.340915923168087","0.17625173883492587","0.990909090909091","0.003214121732666146"
"5","220","740","24.3395186341915","0.17076055282785924","0.990909090909091","0.003214121732666146"
"5","220","760","24.33820631238279","0.1784501980540194","0.990909090909091","0.003214121732666146"
"5","220","780","24.33786087193673","0.17723055282442016","0.990909090909091","0.003214121732666146"
"5","220","800","24.338415532588332","0.1725817414119341","0.990909090909091","0.003214121732666146"
"5","220","820","24.33985761989016","0.16670592995329844","0.990909090909091","0.003214121732666146"
"5","220","840","24.34141245292036","0.1652043506262047","0.990909090909091","0.003214121732666146"
"5","220","860","24.336208644299045","0.16997427209657218","0.990909090909091","0.003214121732666146"
"5","220","880","24.33444049838419","0.17184428676151445","0.990909090909091","0.003214121732666146"
"5","220","900","24.328130643889534","0.17736877299761397","0.990909090909091","0.003214121732666146"
"5","220","920","24.329527476847755","0.1744070255428355","0.990909090909091","0.003214121732666146"
